Customer_ID,Gender,First_Date,First_region,First_state,First_city,Recent_Date,Last_region,Last_state,Last_city,Customer_Value,Buy_Times,Points_Earned,Points_Redeemed
129410875,M,20130201,East,West Bengal,Kolkata,20130201,East,West Bengal,Kolkata,3421.9,1,140,0
124557967,M,20130217,West,Gujarat,Surat,20130217,West,Gujarat,Surat,1223.8,1,106,0
185082,F,20130219,West,Gujarat,Rajkot,20130219,West,Gujarat,Rajkot,1006,1,537,0
84563964,M,20130220,East,West Bengal,Kolkata,20130325,East,West Bengal,Kolkata,4354.6,2,282,0
130310755,M,20130220,South,Tamil Nadu,Chennai,20130220,South,Tamil Nadu,Chennai,1845,1,25,0
85483731,M,20130223,West,Gujarat,Surat,20130223,West,Gujarat,Surat,1277,1,90,0
130669481,unknown,20130228,South,Karnataka,Bangalore,20130228,South,Karnataka,Bangalore,1104,1,120,0
130977458,M,20130306,East,West Bengal,Kolkata,20130306,East,West Bengal,Kolkata,1189,1,85,0
131567236,M,20130313,South,Karnataka,Bangalore,20130313,South,Karnataka,Bangalore,6537,1,20,0
131557142,M,20130313,West,Gujarat,Surat,20130313,West,Gujarat,Surat,1211,1,120,0
131751809,M,20130317,North,Uttar Pradesh,Lucknow,20130317,North,Uttar Pradesh,Lucknow,789,1,70,0
130809484,M,20130318,West,Gujarat,Ahmedabad,20130318,West,Gujarat,Ahmedabad,799,1,10,0
131875439,M,20130319,West,Maharashtra,Mumbai,20130319,West,Maharashtra,Mumbai,1111,1,92,0
9504786,M,20130325,West,Maharashtra,Mumbai,20130331,West,Maharashtra,Mumbai,3518.4,2,140,0
358186,F,20120102,North,Uttar Pradesh,Kanpur,20120817,North,Uttar Pradesh,Kanpur,24613.298,17,314,3220
7834486,M,20120104,North,Madhya Pradesh,Indore,20120206,North,Madhya Pradesh,Indore,9565.9,3,2960,0
85606898,M,20120104,North,Uttar Pradesh,Kanpur,20130228,North,Uttar Pradesh,Kanpur,53934,15,510,3170
42408347,F,20120105,North,Delhi,Delhi,20130214,South,Puducherry,Puducherry,28015,9,662,8678
85640885,M,20120107,West,Gujarat,Vadodara,20120107,West,Gujarat,Vadodara,1147.9,1,40,0
36174391,F,20120107,North,Delhi,Delhi,20120414,North,Delhi,Delhi,5429,4,110,5490
74225485,M,20120108,West,Maharashtra,Mumbai,20120322,West,Maharashtra,Mumbai,4392,4,220,0
65607899,M,20120109,North,Uttar Pradesh,Kanpur,20120109,North,Uttar Pradesh,Kanpur,211,1,0,300
63541872,F,20120108,South,Tamil Nadu,Madurai,20120317,North,Uttar Pradesh,Kanpur,2904,3,30,0
6224825,F,20120109,West,Gujarat,Vadodara,20130208,North,Madhya Pradesh,Bhopal,38070,12,2930,340
63526014,M,20120110,North,Uttar Pradesh,Kanpur,20120801,North,Uttar Pradesh,Kanpur,23706,8,278,3942
50383764,F,20120110,North,Madhya Pradesh,Bhopal,20130227,North,Madhya Pradesh,Bhopal,51553.198,24,3450,0
86101932,M,20120110,West,Gujarat,Surat,20120110,West,Gujarat,Surat,519,1,10,0
86014505,M,20120110,West,Gujarat,Surat,20120110,West,Gujarat,Surat,1230,1,110,0
86033493,M,20120111,North,Madhya Pradesh,Bhopal,20130313,North,Madhya Pradesh,Bhopal,29987.502,21,701,718
88015559,M,20120113,South,Andhra Pradesh,Visakhapatnam,20120113,South,Andhra Pradesh,Visakhapatnam,1000,1,45,0
7155374,F,20120113,West,Gujarat,Surat,20130222,West,Gujarat,Surat,21034.897,9,1743,0
1664259,F,20120114,West,Gujarat,Surat,20130312,West,Gujarat,Surat,53302,28,858,1472
35872192,F,20120114,West,Gujarat,Ahmedabad,20130312,West,Gujarat,Ahmedabad,14387.202,11,69,5386
88046837,M,20120114,South,Karnataka,Bangalore,20120114,South,Karnataka,Bangalore,1580,1,80,0
88053177,M,20120115,North,Uttar Pradesh,Kanpur,20120609,North,Uttar Pradesh,Kanpur,7481,2,185,0
8636999,F,20120115,West,Maharashtra,Mumbai,20130109,West,Maharashtra,Mumbai,12304,4,1165,5550
8913856,F,20120115,East,West Bengal,Kolkata,20130315,East,West Bengal,Kolkata,20512.7,16,1375,0
88098282,M,20120117,West,Gujarat,Ahmedabad,20120117,West,Gujarat,Ahmedabad,1014,1,20,0
88116170,M,20120118,North,Delhi,Delhi,20120118,North,Delhi,Delhi,154,1,20,0
85346146,F,20120117,West,Maharashtra,Pimpri-Chinchwad,20130331,West,Maharashtra,Pimpri-Chinchwad,54903.2,18,1649,200
84790714,M,20120117,North,Uttar Pradesh,Kanpur,20130329,North,Uttar Pradesh,Kanpur,43086.9016,30,320,2012
11932127,M,20120118,North,Delhi,Delhi,20120118,North,Delhi,Delhi,5044,1,160,0
14849153,M,20120121,West,Gujarat,Surat,20130210,West,Gujarat,Surat,5126,5,200,0
6463427,unknown,20120121,South,Karnataka,Bangalore,20130321,South,Karnataka,Bangalore,8290,4,1304,70
90972246,F,20120121,South,Tamil Nadu,Chennai,20120121,South,Tamil Nadu,Chennai,2956,1,165,0
50331117,M,20120127,North,Uttar Pradesh,Lucknow,20120203,North,Uttar Pradesh,Lucknow,1844,2,105,405
6392828,M,20120127,West,Gujarat,Surat,20121223,West,Gujarat,Surat,35954.7,18,295,2677
88143306,M,20120203,South,Karnataka,Hubballi-Dharwad,20130204,North,Delhi,Delhi,14671.198,12,655,0
5603644,M,20120201,West,Gujarat,Surat,20130331,West,Gujarat,Surat,12669.4,13,674,780
7951461,M,20120204,South,Karnataka,Bangalore,20120222,West,Gujarat,Surat,3308,2,435,0
91152606,M,20120202,West,Maharashtra,Mumbai,20120413,North,Rajasthan,Jaipur,3729.2,5,0,0
14889951,F,20120206,East,West Bengal,Kolkata,20120206,East,West Bengal,Kolkata,1119,1,270,0
50384925,F,20120205,North,Chandigarh,Chandigarh,20120229,North,Uttar Pradesh,Kanpur,3270,2,480,0
14806891,M,20120205,South,Andhra Pradesh,Visakhapatnam,20130122,South,Andhra Pradesh,Visakhapatnam,8052,3,500,0
55745108,M,20120207,North,Delhi,Delhi,20120701,North,Delhi,Delhi,12569,8,1240,0
7876052,F,20120211,West,Gujarat,Surat,20130217,West,Gujarat,Surat,13206,7,820,0
44918181,M,20120211,West,Gujarat,Surat,20130204,West,Gujarat,Surat,62103.5,24,3727,0
7469519,F,20120214,South,Karnataka,Bangalore,20121108,North,Madhya Pradesh,Indore,7242.3,3,1326,3235
84399171,M,20120216,West,Gujarat,Surat,20120226,South,Tamil Nadu,Chennai,2171,2,190,0
7398702,M,20120215,West,Gujarat,Surat,20130206,West,Gujarat,Surat,16377.901,9,1595,9720
69792601,M,20120216,North,Rajasthan,Jaipur,20120320,East,Bihar,Patna,3747.5,4,0,310
113196495,M,20120217,East,Bihar,Patna,20120324,West,Maharashtra,Pimpri-Chinchwad,4246,4,80,0
23733636,M,20120218,North,Uttar Pradesh,Lucknow,20130303,North,Uttar Pradesh,Lucknow,7374.6,5,285,0
85043898,M,20120221,East,West Bengal,Kolkata,20130314,East,West Bengal,Kolkata,33334.503,26,1003,522
44916487,M,20120226,North,Delhi,Delhi,20121124,North,Delhi,Delhi,13764.9,7,1150,0
113990795,M,20120228,West,Gujarat,Surat,20120228,West,Gujarat,Surat,1310.8,1,20,0
84283625,M,20120227,North,Madhya Pradesh,Bhopal,20130118,North,Uttar Pradesh,Lucknow,61184.8,7,1685,0
9354821,F,20120301,South,Tamil Nadu,Madurai,20130330,South,Tamil Nadu,Madurai,34211.43405,10,678,64
379454,F,20120302,North,Delhi,Delhi,20130329,North,Delhi,Delhi,15792.399,9,444,0
63657298,M,20120303,West,Maharashtra,Nashik,20120303,West,Maharashtra,Nashik,705,1,75,0
47878431,M,20120305,West,Maharashtra,Mumbai,20130318,West,Maharashtra,Mumbai,23633.7,13,1775,0
114168420,M,20120306,South,Karnataka,Bangalore,20120409,West,Gujarat,Surat,3106.299,4,0,125
114323374,M,20120309,East,West Bengal,Kolkata,20120614,East,West Bengal,Kolkata,17542,11,1075,0
36433062,M,20120306,South,Tamil Nadu,Chennai,20130311,South,Tamil Nadu,Chennai,7538.5,5,314,21
9380685,F,20120307,West,Gujarat,Surat,20130313,North,Madhya Pradesh,Satna,16261,9,635,0
63868224,M,20120307,West,Gujarat,Ahmedabad,20130202,North,Uttar Pradesh,Kanpur,8901.6,5,868,0
85086519,M,20120308,West,Gujarat,Surat,20120308,West,Gujarat,Surat,898,1,75,0
85229963,M,20120309,West,Gujarat,Surat,20120309,West,Gujarat,Surat,1008.9,1,35,0
114686735,M,20120313,West,Gujarat,Surat,20130215,South,Tamil Nadu,Chennai,35602.9,24,234,1615
35931974,M,20120314,West,Maharashtra,Pimpri-Chinchwad,20120719,West,Maharashtra,Pimpri-Chinchwad,12859.2,8,435,0
114917562,unknown,20120318,North,Delhi,Delhi,20120318,North,Delhi,Delhi,990,1,50,0
114972070,unknown,20120318,West,Gujarat,Surat,20120405,West,Gujarat,Surat,5945.1,2,0,0
114135341,M,20120322,West,Gujarat,Surat,20130307,West,Gujarat,Surat,74053.599,19,6142,0
115215893,M,20120325,North,Orissa,Cuttack,20130225,North,Rajasthan,Jaipur,14075.904,9,504,432
113141654,M,20120326,South,Telangana,Hyderabad,20120621,North,Delhi,Delhi,2435,2,215,300
84903159,M,20120326,West,Maharashtra,Nagpur,20121219,West,Maharashtra,Nagpur,3749.6,3,317,0
115323233,unknown,20120328,North,Uttar Pradesh,Kanpur,20120328,North,Uttar Pradesh,Kanpur,1504,1,65,0
12580702,M,20120329,North,Uttar Pradesh,Kanpur,20120329,North,Uttar Pradesh,Kanpur,460,1,20,2060
115535259,unknown,20120405,South,Telangana,Hyderabad,20120405,South,Telangana,Hyderabad,2145,1,10,0
115203629,unknown,20120407,North,Uttar Pradesh,Lucknow,20130318,North,Uttar Pradesh,Lucknow,38855,14,639,1260
42386939,M,20120408,West,Gujarat,Surat,20120825,West,Gujarat,Surat,9465,2,774,0
115618698,unknown,20120408,North,Madhya Pradesh,Bhopal,20121112,North,Madhya Pradesh,Bhopal,7459,5,260,0
7012025,F,20120415,North,Rajasthan,Jaipur,20130325,North,Rajasthan,Jaipur,12978,8,1272,0
85187928,F,20120415,East,West Bengal,Kolkata,20130306,East,West Bengal,Kolkata,3877,3,135,0
115919478,M,20120418,South,Karnataka,Bangalore,20120418,South,Karnataka,Bangalore,1714.8,1,55,0
115948698,F,20120419,North,Uttar Pradesh,Lucknow,20130127,North,Uttar Pradesh,Lucknow,8340.4,3,650,0
115950737,F,20120420,West,Gujarat,Ahmedabad,20130306,West,Gujarat,Ahmedabad,28843,8,1647,0
10082400,M,20120423,South,Andhra Pradesh,Visakhapatnam,20120423,South,Andhra Pradesh,Visakhapatnam,1020,1,192,0
116381452,F,20120503,North,Uttar Pradesh,Kanpur,20130227,North,Madhya Pradesh,Bhopal,10535.2,9,775,0
12641839,M,20120509,North,Delhi,Delhi,20121103,East,Assam,Guwahati,2556,2,90,0
116551958,unknown,20120509,North,Madhya Pradesh,Bhopal,20120512,North,Delhi,Delhi,2787.2,2,145,0
116612915,unknown,20120511,South,Telangana,Hyderabad,20120519,South,Telangana,Hyderabad,2722,2,30,0
116733435,M,20120514,West,Gujarat,Vadodara,20121229,West,Gujarat,Vadodara,11660.8,5,1190,0
116806871,unknown,20120516,East,West Bengal,Kolkata,20120516,East,West Bengal,Kolkata,4470,1,0,0
116289372,unknown,20120523,South,Telangana,Hyderabad,20120523,South,Telangana,Hyderabad,873.001,1,75,0
647157,F,20120531,North,Uttar Pradesh,Kanpur,20121217,North,Uttar Pradesh,Kanpur,5965.6,3,530,0
8228902,M,20120605,East,West Bengal,Kolkata,20120605,East,West Bengal,Kolkata,1326,1,20,0
59848044,M,20120617,West,Gujarat,Vadodara,20130225,West,Gujarat,Vadodara,10493.2,9,831,0
115652031,M,20120618,West,Maharashtra,Nagpur,20130130,South,Andhra Pradesh,Vijayawada,12689.2,5,130,0
117762955,unknown,20120619,South,Karnataka,Bangalore,20120619,South,Karnataka,Bangalore,5159.2,2,320,0
117417781,unknown,20120622,North,Uttar Pradesh,Kanpur,20120622,North,Uttar Pradesh,Kanpur,28880,1,0,0
117891894,M,20120624,West,Gujarat,Rajkot,20130215,West,Gujarat,Vadodara,34183.101,17,1961,9
117874053,unknown,20120623,West,Gujarat,Surat,20120623,West,Gujarat,Surat,1044,1,105,0
117894237,unknown,20120708,North,Uttar Pradesh,Kanpur,20120708,North,Uttar Pradesh,Kanpur,590,1,55,0
14836505,M,20120711,West,Gujarat,Surat,20130330,West,Gujarat,Surat,7133,6,720,0
117322271,M,20120712,North,Delhi,Delhi,20120712,North,Delhi,Delhi,962.6,1,20,0
118686891,F,20120711,West,Gujarat,Ahmedabad,20130326,West,Gujarat,Surat,56216,10,1095,0
119040690,unknown,20120718,West,Gujarat,Surat,20120718,West,Gujarat,Surat,1325,1,95,0
119274756,F,20120724,West,Gujarat,Surat,20130308,West,Gujarat,Surat,28462.004,15,1198,0
119358893,unknown,20120725,North,Delhi,Delhi,20121003,North,Delhi,Delhi,5658.6,4,379,0
119424335,M,20120726,West,Maharashtra,Mumbai,20120728,West,Maharashtra,Mumbai,1499.999,1,160,0
452993,M,20120729,West,Gujarat,Surat,20130331,West,Gujarat,Surat,10819.8,4,1033,0
119862213,M,20120805,West,Gujarat,Rajkot,20120805,West,Gujarat,Rajkot,600,1,0,0
120295634,unknown,20120815,North,Madhya Pradesh,Bhopal,20120815,North,Madhya Pradesh,Bhopal,3829,1,250,0
120506027,unknown,20120819,West,Maharashtra,Mumbai,20120819,West,Maharashtra,Mumbai,1030,1,75,0
120764877,unknown,20120825,West,Gujarat,Surat,20130330,West,Gujarat,Surat,10412.5,7,605,0
20404293,M,20120825,West,Gujarat,Surat,20120826,West,Gujarat,Surat,667.9,1,60,0
5994804,M,20120827,West,Gujarat,Ahmedabad,20120827,West,Gujarat,Ahmedabad,1710,1,100,0
120848510,F,20120828,West,Gujarat,Surat,20130326,West,Gujarat,Surat,11213.70371,5,75,510
8129303,F,20120830,North,Uttar Pradesh,Kanpur,20130318,North,Uttar Pradesh,Kanpur,14394.3,6,854,11
121186121,unknown,20120904,East,West Bengal,Kolkata,20120904,East,West Bengal,Kolkata,3150,1,305,0
63771644,M,20120905,West,Gujarat,Surat,20120905,West,Gujarat,Surat,740,1,90,0
118927347,M,20120905,West,Gujarat,Surat,20130217,South,Karnataka,Bangalore,8999.5,9,180,0
121326002,M,20120907,South,Tamil Nadu,Chennai,20120907,South,Tamil Nadu,Chennai,1076,1,65,0
118361306,F,20120908,West,Gujarat,Surat,20121123,West,Gujarat,Surat,8589,6,345,0
114764266,M,20120911,South,Karnataka,Bangalore,20121210,South,Karnataka,Bangalore,18042.799,4,300,0
121729818,unknown,20120915,West,Gujarat,Surat,20121226,North,Madhya Pradesh,Bhopal,1850.5,2,100,0
14667017,F,20120916,South,Telangana,Hyderabad,20120916,South,Telangana,Hyderabad,1440.4,1,205,0
73854776,M,20120917,North,Rajasthan,Jaipur,20121122,North,Rajasthan,Jaipur,5520,2,227,0
92755079,M,20120918,West,Maharashtra,Pimpri-Chinchwad,20121101,West,Maharashtra,Pimpri-Chinchwad,4170,2,10,0
121254168,M,20120919,North,Chhattisgarh,Korba,20130331,West,Gujarat,Surat,1945.2,2,1760,0
122014558,M,20120920,West,Maharashtra,Nagpur,20120920,West,Maharashtra,Nagpur,1039,1,120,0
120717382,unknown,20120920,West,Maharashtra,Pimpri-Chinchwad,20130319,West,Maharashtra,Pimpri-Chinchwad,73239.7,17,1740,0
2223427,M,20120925,East,West Bengal,Kolkata,20120925,East,West Bengal,Kolkata,1450,1,0,0
122533494,unknown,20120930,South,Karnataka,Bangalore,20120930,South,Karnataka,Bangalore,1090,1,10,0
85082086,F,20121008,West,Maharashtra,Mumbai,20130122,West,Maharashtra,Mumbai,13329.6,3,741,0
115478925,unknown,20121015,South,Andhra Pradesh,Visakhapatnam,20130109,South,Andhra Pradesh,Visakhapatnam,31440,2,0,0
91224278,M,20121017,West,Gujarat,Surat,20121017,West,Gujarat,Surat,8384.001,3,255,0
122639757,M,20121024,South,Tamil Nadu,Chennai,20121024,South,Tamil Nadu,Chennai,1081,1,100,0
8006825,M,20121025,East,West Bengal,Kolkata,20130116,East,West Bengal,Kolkata,4103,3,374,0
6738389,M,20121025,North,Uttar Pradesh,Kanpur,20121025,North,Uttar Pradesh,Kanpur,1011,1,95,0
123679743,unknown,20121025,South,Karnataka,Bangalore,20121025,South,Karnataka,Bangalore,827,1,10,0
123357745,unknown,20121029,West,Gujarat,Surat,20121029,West,Gujarat,Surat,676,1,60,0
124054292,unknown,20121101,West,Gujarat,Rajkot,20130324,West,Gujarat,Surat,4624.5,4,270,0
84995735,M,20121104,West,Gujarat,Surat,20130123,West,Gujarat,Surat,8518.999,3,215,0
6746743,F,20121106,North,Delhi,Delhi,20121106,North,Delhi,Delhi,2466,1,740,0
115539926,F,20121108,North,Delhi,Delhi,20130320,North,Delhi,Delhi,9680,6,560,0
124578096,F,20121110,West,Gujarat,Surat,20121110,West,Gujarat,Surat,676,1,20,0
124707586,unknown,20121112,North,Uttar Pradesh,Kanpur,20121113,North,Uttar Pradesh,Kanpur,2002.2,1,65,0
124945457,M,20121116,West,Gujarat,Ahmedabad,20121116,West,Gujarat,Ahmedabad,856,1,90,0
124941089,unknown,20121115,West,Gujarat,Rajkot,20130303,North,Rajasthan,Jaipur,7774.8,3,466,0
125586532,M,20121127,West,Gujarat,Rajkot,20121127,West,Gujarat,Rajkot,1112,1,0,0
125667455,unknown,20121128,West,Gujarat,Rajkot,20121128,West,Gujarat,Rajkot,1092,1,0,0
115020937,M,20121128,West,Gujarat,Surat,20130210,North,Rajasthan,Jaipur,2428,2,90,0
126010516,M,20121204,North,Uttar Pradesh,Kanpur,20121204,North,Uttar Pradesh,Kanpur,1923,1,70,0
125946603,M,20121205,North,Delhi,Delhi,20121205,North,Delhi,Delhi,2280,1,175,0
126960847,F,20121215,West,Gujarat,Ahmedabad,20121220,West,Gujarat,Ahmedabad,5607.1,2,165,0
122987306,F,20121219,North,Uttar Pradesh,Kanpur,20121219,North,Uttar Pradesh,Kanpur,4132,2,315,0
127278619,M,20121219,South,Karnataka,Bangalore,20130119,South,Karnataka,Bangalore,2292,2,125,0
127608899,M,20121223,North,Uttar Pradesh,Kanpur,20130126,North,Uttar Pradesh,Kanpur,41359.499,4,364,0
128160521,M,20121230,West,Gujarat,Surat,20121230,West,Gujarat,Surat,3690,1,300,0
128362655,M,20130105,North,Delhi,Delhi,20130331,North,Delhi,Delhi,6634.7,4,285,0
122989681,M,20130111,North,Delhi,Delhi,20130322,North,Delhi,Delhi,3695.5,4,130,0
117067310,M,20130120,West,Gujarat,Surat,20130224,West,Gujarat,Surat,5817,7,213,0
605104,unknown,20130122,West,Maharashtra,Nagpur,20130227,West,Maharashtra,Nagpur,4100.3,3,191,0
113705492,F,20130123,West,Maharashtra,Pimpri-Chinchwad,20130123,West,Maharashtra,Pimpri-Chinchwad,660,1,10,0
50235217,M,20130123,North,Madhya Pradesh,Indore,20130224,North,Rajasthan,Jaipur,2410,2,215,0
129473632,M,20130127,South,Telangana,Hyderabad,20130127,South,Telangana,Hyderabad,1700,1,30,0
42434494,F,20130201,West,Gujarat,Surat,20130328,West,Gujarat,Surat,4466,3,225,0
11857945,M,20130205,East,West Bengal,Kolkata,20130325,East,West Bengal,Kolkata,5350.7,2,515,0
117223076,unknown,20130220,West,Gujarat,Rajkot,20130220,West,Gujarat,Rajkot,2640,2,10,0
120120144,F,20130301,West,Gujarat,Ahmedabad,20130301,West,Gujarat,Ahmedabad,1955,1,180,0
50294175,M,20130306,South,Tamil Nadu,Chennai,20130326,South,Tamil Nadu,Chennai,2138,2,157,0
9165430,M,20130309,West,Gujarat,Surat,20130309,West,Gujarat,Surat,624,1,60,0
131584096,M,20130314,North,Uttar Pradesh,Lucknow,20130314,North,Uttar Pradesh,Lucknow,1058,1,15,0
128398663,F,20130321,West,Maharashtra,Nagpur,20130321,West,Maharashtra,Nagpur,999,1,35,0
132015417,M,20130322,East,West Bengal,Kolkata,20130322,East,West Bengal,Kolkata,4689.9,2,305,0
113424800,M,20130322,North,Uttar Pradesh,Kanpur,20130322,North,Uttar Pradesh,Kanpur,1026,1,45,0
132418309,M,20130330,South,Tamil Nadu,Chennai,20130330,South,Tamil Nadu,Chennai,770,1,20,0
84279690,M,20120102,West,Gujarat,Surat,20130326,North,Rajasthan,Jaipur,44330.9,17,373,1015
134461,M,20120103,North,Uttar Pradesh,Kanpur,20130329,East,West Bengal,Kolkata,63177.605,46,3407,4895
12604325,M,20120101,West,Gujarat,Surat,20130209,West,Gujarat,Surat,25391.1,15,470,25500
9401055,M,20120104,North,Rajasthan,Jaipur,20130118,North,Rajasthan,Jaipur,119091.501,33,11360,0
7224388,M,20120105,North,Delhi,Delhi,20120508,North,Delhi,Delhi,3205.5,3,193,0
50274238,F,20120105,South,Tamil Nadu,Chennai,20130325,South,Tamil Nadu,Chennai,61443.8,24,4699,0
50292669,F,20120106,North,Delhi,Delhi,20130331,North,Delhi,Delhi,61655.3086,45,208,9266
72772593,M,20120107,West,Gujarat,Surat,20120107,West,Gujarat,Surat,248,1,15,2445
47540683,F,20120109,West,Gujarat,Surat,20130315,West,Gujarat,Surat,40451.3,18,1852,0
50233132,F,20120110,North,Delhi,Delhi,20130313,North,Madhya Pradesh,Indore,9893.202,9,570,0
5638684,unknown,20120110,West,Gujarat,Surat,20130303,West,Gujarat,Surat,52860.298,22,3082,1967
7576904,F,20120111,West,Gujarat,Ahmedabad,20120722,West,Gujarat,Surat,3619,2,265,600
55937,unknown,20120114,South,Karnataka,Bangalore,20120114,South,Karnataka,Bangalore,2125.6,1,250,0
87029893,M,20120114,South,Tamil Nadu,Chennai,20120114,South,Tamil Nadu,Chennai,937,1,65,0
1616427,F,20120114,West,Gujarat,Surat,20120729,West,Gujarat,Surat,6878.9,6,188,22
35862998,M,20120115,North,Delhi,Delhi,20130101,North,Delhi,Delhi,7335.6,7,1241,0
91082828,M,20120131,North,Rajasthan,Jaipur,20120131,North,Rajasthan,Jaipur,1836.8,1,95,0
69910933,M,20120201,West,Gujarat,Surat,20120201,West,Gujarat,Surat,928.001,1,25,300
7113245,M,20120201,South,Tamil Nadu,Chennai,20121019,South,Tamil Nadu,Chennai,12734.3,11,405,705
91086004,M,20120201,South,Tamil Nadu,Chennai,20120201,South,Tamil Nadu,Chennai,408,1,0,0
91142966,M,20120201,South,Tamil Nadu,Chennai,20121229,West,Gujarat,Ahmedabad,13424,4,1035,0
10107458,M,20120203,West,Gujarat,Ahmedabad,20120203,West,Gujarat,Ahmedabad,1744,1,340,0
50302480,M,20120202,North,Delhi,Delhi,20120219,North,Delhi,Delhi,3216.999,3,273,310
85606937,M,20120203,West,Maharashtra,Mumbai,20120308,North,Uttar Pradesh,Kanpur,3134,4,65,0
35919554,F,20120202,West,Maharashtra,Mumbai,20130218,West,Maharashtra,Mumbai,32129,21,2800,35
7430906,M,20120203,East,West Bengal,Howrah,20120403,North,Uttar Pradesh,Bareilly,4451,3,365,0
8101778,M,20120205,West,Gujarat,Surat,20120304,West,Gujarat,Surat,15840,2,1410,0
91272222,M,20120206,East,Jharkhand,Dhanbad,20120309,South,Tamil Nadu,Chennai,3462.5,4,60,0
85305486,F,20120209,South,Karnataka,Bangalore,20130206,South,Karnataka,Bangalore,11184.999,7,592,0
92768681,M,20120209,North,Delhi,Delhi,20130312,North,Delhi,Delhi,14833.901,10,875,0
35861361,F,20120210,West,Gujarat,Ahmedabad,20120817,West,Gujarat,Ahmedabad,6411,3,260,0
7474948,M,20120209,North,Uttar Pradesh,Lucknow,20130131,North,Uttar Pradesh,Lucknow,59590.701,14,4970,0
92809250,M,20120211,West,Gujarat,Surat,20120623,West,Gujarat,Surat,3221,3,192,290
92909063,M,20120212,West,Gujarat,Surat,20120214,West,Gujarat,Surat,1943,2,70,0
91099877,M,20120218,North,Uttar Pradesh,Kanpur,20120925,East,West Bengal,Kolkata,2024,2,105,0
113296909,M,20120216,West,Maharashtra,Pimpri-Chinchwad,20130313,West,Maharashtra,Pimpri-Chinchwad,22638.801,13,1130,0
73780471,M,20120218,West,Gujarat,Surat,20130331,West,Gujarat,Surat,17359.8,18,124,1710
113550870,F,20120224,West,Gujarat,Surat,20120224,West,Gujarat,Surat,1849,1,40,0
113511680,M,20120219,North,Uttar Pradesh,Ghaziabad,20120604,West,Gujarat,Jamnagar,4617,4,105,300
84469929,M,20120221,North,Delhi,Delhi,20130208,North,Delhi,Delhi,12782,11,525,0
55732,unknown,20120225,West,Gujarat,Rajkot,20130207,West,Maharashtra,Mumbai,5460.499,3,585,0
7404159,M,20120302,North,Delhi,Delhi,20120302,North,Delhi,Delhi,1426,1,150,0
